"Dublin.Core.Title","Dublin.Core.Description","Dublin.Core.Creator","Dublin.Core.Date","Dublin.Core.Identifier","Dublin.Core.Rights","Dublin.Core.Type","Dublin.Core.Format","twitter_query","twitter_ids_count","twitter_links_count","indexed_links_count","files"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-06","9b0a0339938fd3f2aa4234324077c9d9","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Morawiecki",14373,341,321,"https://aspw.pl/aspw_temp/9b0a0339938fd3f2aa4234324077c9d9/all_tweets_id.csv;https://aspw.pl/aspw_temp/9b0a0339938fd3f2aa4234324077c9d9/domains.json;https://aspw.pl/aspw_temp/9b0a0339938fd3f2aa4234324077c9d9/twitter_links.csv;https://aspw.pl/aspw_temp/9b0a0339938fd3f2aa4234324077c9d9/meta.csv;https://aspw.pl/aspw_temp/9b0a0339938fd3f2aa4234324077c9d9/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-21","9b5ad9551f9788e060cbc1c2ca667b7d","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szczepienia",11143,262,222,"https://aspw.pl/aspw_temp/9b5ad9551f9788e060cbc1c2ca667b7d/all_tweets_id.csv;https://aspw.pl/aspw_temp/9b5ad9551f9788e060cbc1c2ca667b7d/domains.json;https://aspw.pl/aspw_temp/9b5ad9551f9788e060cbc1c2ca667b7d/twitter_links.csv;https://aspw.pl/aspw_temp/9b5ad9551f9788e060cbc1c2ca667b7d/meta.csv;https://aspw.pl/aspw_temp/9b5ad9551f9788e060cbc1c2ca667b7d/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-21","9bd113ab2877ce60d168454370b5105e","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","policja",14912,464,436,"https://aspw.pl/aspw_temp/9bd113ab2877ce60d168454370b5105e/all_tweets_id.csv;https://aspw.pl/aspw_temp/9bd113ab2877ce60d168454370b5105e/domains.json;https://aspw.pl/aspw_temp/9bd113ab2877ce60d168454370b5105e/twitter_links.csv;https://aspw.pl/aspw_temp/9bd113ab2877ce60d168454370b5105e/meta.csv;https://aspw.pl/aspw_temp/9bd113ab2877ce60d168454370b5105e/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-26","9c5792e0eacee926b5839c8bf2059331","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",1406,202,144,"https://aspw.pl/aspw_temp/9c5792e0eacee926b5839c8bf2059331/all_tweets_id.csv;https://aspw.pl/aspw_temp/9c5792e0eacee926b5839c8bf2059331/domains.json;https://aspw.pl/aspw_temp/9c5792e0eacee926b5839c8bf2059331/twitter_links.csv;https://aspw.pl/aspw_temp/9c5792e0eacee926b5839c8bf2059331/meta.csv;https://aspw.pl/aspw_temp/9c5792e0eacee926b5839c8bf2059331/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-29","9c9584ff2f5fb3afcf8c89c418cecc3f","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska",22922,861,635,"https://aspw.pl/aspw_temp/9c9584ff2f5fb3afcf8c89c418cecc3f/all_tweets_id.csv;https://aspw.pl/aspw_temp/9c9584ff2f5fb3afcf8c89c418cecc3f/domains.json;https://aspw.pl/aspw_temp/9c9584ff2f5fb3afcf8c89c418cecc3f/twitter_links.csv;https://aspw.pl/aspw_temp/9c9584ff2f5fb3afcf8c89c418cecc3f/meta.csv;https://aspw.pl/aspw_temp/9c9584ff2f5fb3afcf8c89c418cecc3f/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-09","9e391e812a82f74c1706ca39b32ee75e","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",1292,186,151,"https://aspw.pl/aspw_temp/9e391e812a82f74c1706ca39b32ee75e/all_tweets_id.csv;https://aspw.pl/aspw_temp/9e391e812a82f74c1706ca39b32ee75e/domains.json;https://aspw.pl/aspw_temp/9e391e812a82f74c1706ca39b32ee75e/twitter_links.csv;https://aspw.pl/aspw_temp/9e391e812a82f74c1706ca39b32ee75e/meta.csv;https://aspw.pl/aspw_temp/9e391e812a82f74c1706ca39b32ee75e/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-04","9f88664d7765594bc732ebedab8ee311","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szczepionka",4909,102,89,"https://aspw.pl/aspw_temp/9f88664d7765594bc732ebedab8ee311/all_tweets_id.csv;https://aspw.pl/aspw_temp/9f88664d7765594bc732ebedab8ee311/domains.json;https://aspw.pl/aspw_temp/9f88664d7765594bc732ebedab8ee311/twitter_links.csv;https://aspw.pl/aspw_temp/9f88664d7765594bc732ebedab8ee311/meta.csv;https://aspw.pl/aspw_temp/9f88664d7765594bc732ebedab8ee311/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-17","9fa62e3d789605c71273e1a4628b9f60","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","szkoła",6461,45,39,"https://aspw.pl/aspw_temp/9fa62e3d789605c71273e1a4628b9f60/all_tweets_id.csv;https://aspw.pl/aspw_temp/9fa62e3d789605c71273e1a4628b9f60/domains.json;https://aspw.pl/aspw_temp/9fa62e3d789605c71273e1a4628b9f60/twitter_links.csv;https://aspw.pl/aspw_temp/9fa62e3d789605c71273e1a4628b9f60/meta.csv;https://aspw.pl/aspw_temp/9fa62e3d789605c71273e1a4628b9f60/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-10","a23abd095fbb3dfce4b94f664b4b6433","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Polska",31918,1157,925,"https://aspw.pl/aspw_temp/a23abd095fbb3dfce4b94f664b4b6433/all_tweets_id.csv;https://aspw.pl/aspw_temp/a23abd095fbb3dfce4b94f664b4b6433/domains.json;https://aspw.pl/aspw_temp/a23abd095fbb3dfce4b94f664b4b6433/twitter_links.csv;https://aspw.pl/aspw_temp/a23abd095fbb3dfce4b94f664b4b6433/meta.csv;https://aspw.pl/aspw_temp/a23abd095fbb3dfce4b94f664b4b6433/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-15","a25ce669dad2e3daca76583c34fcbe4c","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",2428,235,228,"https://aspw.pl/aspw_temp/a25ce669dad2e3daca76583c34fcbe4c/all_tweets_id.csv;https://aspw.pl/aspw_temp/a25ce669dad2e3daca76583c34fcbe4c/domains.json;https://aspw.pl/aspw_temp/a25ce669dad2e3daca76583c34fcbe4c/twitter_links.csv;https://aspw.pl/aspw_temp/a25ce669dad2e3daca76583c34fcbe4c/meta.csv;https://aspw.pl/aspw_temp/a25ce669dad2e3daca76583c34fcbe4c/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-20","a2b7045d82de17a48434533683faf840","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Rosja",4317,188,173,"https://aspw.pl/aspw_temp/a2b7045d82de17a48434533683faf840/all_tweets_id.csv;https://aspw.pl/aspw_temp/a2b7045d82de17a48434533683faf840/domains.json;https://aspw.pl/aspw_temp/a2b7045d82de17a48434533683faf840/twitter_links.csv;https://aspw.pl/aspw_temp/a2b7045d82de17a48434533683faf840/meta.csv;https://aspw.pl/aspw_temp/a2b7045d82de17a48434533683faf840/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-28","a344e1a2c31f30a82a280af4ed119ed8","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",3301,444,362,"https://aspw.pl/aspw_temp/a344e1a2c31f30a82a280af4ed119ed8/all_tweets_id.csv;https://aspw.pl/aspw_temp/a344e1a2c31f30a82a280af4ed119ed8/domains.json;https://aspw.pl/aspw_temp/a344e1a2c31f30a82a280af4ed119ed8/twitter_links.csv;https://aspw.pl/aspw_temp/a344e1a2c31f30a82a280af4ed119ed8/meta.csv;https://aspw.pl/aspw_temp/a344e1a2c31f30a82a280af4ed119ed8/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-06-26","a3a2738c73d316fa9302b0d655e79429","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","LGBT",27747,356,267,"https://aspw.pl/aspw_temp/a3a2738c73d316fa9302b0d655e79429/all_tweets_id.csv;https://aspw.pl/aspw_temp/a3a2738c73d316fa9302b0d655e79429/domains.json;https://aspw.pl/aspw_temp/a3a2738c73d316fa9302b0d655e79429/twitter_links.csv;https://aspw.pl/aspw_temp/a3a2738c73d316fa9302b0d655e79429/meta.csv;https://aspw.pl/aspw_temp/a3a2738c73d316fa9302b0d655e79429/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-02-11","a4941cd9d9ce8c0b5a65bce667bda861","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","#MEDIABEZWYBORU",15000,129,112,"https://aspw.pl/aspw_temp/a4941cd9d9ce8c0b5a65bce667bda861/all_tweets_id.csv;https://aspw.pl/aspw_temp/a4941cd9d9ce8c0b5a65bce667bda861/domains.json;https://aspw.pl/aspw_temp/a4941cd9d9ce8c0b5a65bce667bda861/twitter_links.csv;https://aspw.pl/aspw_temp/a4941cd9d9ce8c0b5a65bce667bda861/meta.csv;https://aspw.pl/aspw_temp/a4941cd9d9ce8c0b5a65bce667bda861/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-20","a4c4d32d54746fcb6220425669ce3d1d","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","nauka",7198,214,205,"https://aspw.pl/aspw_temp/a4c4d32d54746fcb6220425669ce3d1d/all_tweets_id.csv;https://aspw.pl/aspw_temp/a4c4d32d54746fcb6220425669ce3d1d/domains.json;https://aspw.pl/aspw_temp/a4c4d32d54746fcb6220425669ce3d1d/twitter_links.csv;https://aspw.pl/aspw_temp/a4c4d32d54746fcb6220425669ce3d1d/meta.csv;https://aspw.pl/aspw_temp/a4c4d32d54746fcb6220425669ce3d1d/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-08-11","a718c12ffc99f7b94fa3b03d08f4fe94","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Gowin",23576,363,328,"https://aspw.pl/aspw_temp/a718c12ffc99f7b94fa3b03d08f4fe94/all_tweets_id.csv;https://aspw.pl/aspw_temp/a718c12ffc99f7b94fa3b03d08f4fe94/domains.json;https://aspw.pl/aspw_temp/a718c12ffc99f7b94fa3b03d08f4fe94/twitter_links.csv;https://aspw.pl/aspw_temp/a718c12ffc99f7b94fa3b03d08f4fe94/meta.csv;https://aspw.pl/aspw_temp/a718c12ffc99f7b94fa3b03d08f4fe94/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-05","a9693cccf8c63f81ba77502b56772fb5","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",2628,310,251,"https://aspw.pl/aspw_temp/a9693cccf8c63f81ba77502b56772fb5/all_tweets_id.csv;https://aspw.pl/aspw_temp/a9693cccf8c63f81ba77502b56772fb5/domains.json;https://aspw.pl/aspw_temp/a9693cccf8c63f81ba77502b56772fb5/twitter_links.csv;https://aspw.pl/aspw_temp/a9693cccf8c63f81ba77502b56772fb5/meta.csv;https://aspw.pl/aspw_temp/a9693cccf8c63f81ba77502b56772fb5/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-20","a9b37b00f4a0faee7702be0f83cc8a35","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Katowice",2961,169,144,"https://aspw.pl/aspw_temp/a9b37b00f4a0faee7702be0f83cc8a35/all_tweets_id.csv;https://aspw.pl/aspw_temp/a9b37b00f4a0faee7702be0f83cc8a35/domains.json;https://aspw.pl/aspw_temp/a9b37b00f4a0faee7702be0f83cc8a35/twitter_links.csv;https://aspw.pl/aspw_temp/a9b37b00f4a0faee7702be0f83cc8a35/meta.csv;https://aspw.pl/aspw_temp/a9b37b00f4a0faee7702be0f83cc8a35/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-20","aafbb7ada11decd087cc5d6bbd2fa05d","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","podatki",21681,336,313,"https://aspw.pl/aspw_temp/aafbb7ada11decd087cc5d6bbd2fa05d/all_tweets_id.csv;https://aspw.pl/aspw_temp/aafbb7ada11decd087cc5d6bbd2fa05d/domains.json;https://aspw.pl/aspw_temp/aafbb7ada11decd087cc5d6bbd2fa05d/twitter_links.csv;https://aspw.pl/aspw_temp/aafbb7ada11decd087cc5d6bbd2fa05d/meta.csv;https://aspw.pl/aspw_temp/aafbb7ada11decd087cc5d6bbd2fa05d/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-22","ab341a5942502e9d7d1565def29f2ae1","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",4320,598,563,"https://aspw.pl/aspw_temp/ab341a5942502e9d7d1565def29f2ae1/all_tweets_id.csv;https://aspw.pl/aspw_temp/ab341a5942502e9d7d1565def29f2ae1/domains.json;https://aspw.pl/aspw_temp/ab341a5942502e9d7d1565def29f2ae1/twitter_links.csv;https://aspw.pl/aspw_temp/ab341a5942502e9d7d1565def29f2ae1/meta.csv;https://aspw.pl/aspw_temp/ab341a5942502e9d7d1565def29f2ae1/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-03-18","ad33121d712915af4f59ec21c7e6f5c2","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","lockdown",11019,391,229,"https://aspw.pl/aspw_temp/ad33121d712915af4f59ec21c7e6f5c2/all_tweets_id.csv;https://aspw.pl/aspw_temp/ad33121d712915af4f59ec21c7e6f5c2/domains.json;https://aspw.pl/aspw_temp/ad33121d712915af4f59ec21c7e6f5c2/twitter_links.csv;https://aspw.pl/aspw_temp/ad33121d712915af4f59ec21c7e6f5c2/meta.csv;https://aspw.pl/aspw_temp/ad33121d712915af4f59ec21c7e6f5c2/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-04-16","aeade9c1f49c82dc4ce9d608d1d3607f","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","kościół",7242,254,192,"https://aspw.pl/aspw_temp/aeade9c1f49c82dc4ce9d608d1d3607f/all_tweets_id.csv;https://aspw.pl/aspw_temp/aeade9c1f49c82dc4ce9d608d1d3607f/domains.json;https://aspw.pl/aspw_temp/aeade9c1f49c82dc4ce9d608d1d3607f/twitter_links.csv;https://aspw.pl/aspw_temp/aeade9c1f49c82dc4ce9d608d1d3607f/meta.csv;https://aspw.pl/aspw_temp/aeade9c1f49c82dc4ce9d608d1d3607f/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-10-02","af0191a372be095938ddbc6887fefce5","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","opozycja",23782,156,127,"https://aspw.pl/aspw_temp/af0191a372be095938ddbc6887fefce5/all_tweets_id.csv;https://aspw.pl/aspw_temp/af0191a372be095938ddbc6887fefce5/domains.json;https://aspw.pl/aspw_temp/af0191a372be095938ddbc6887fefce5/twitter_links.csv;https://aspw.pl/aspw_temp/af0191a372be095938ddbc6887fefce5/meta.csv;https://aspw.pl/aspw_temp/af0191a372be095938ddbc6887fefce5/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-19","af05548275dc26fb7418c200ebe107ec","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",1236,213,140,"https://aspw.pl/aspw_temp/af05548275dc26fb7418c200ebe107ec/all_tweets_id.csv;https://aspw.pl/aspw_temp/af05548275dc26fb7418c200ebe107ec/domains.json;https://aspw.pl/aspw_temp/af05548275dc26fb7418c200ebe107ec/twitter_links.csv;https://aspw.pl/aspw_temp/af05548275dc26fb7418c200ebe107ec/meta.csv;https://aspw.pl/aspw_temp/af05548275dc26fb7418c200ebe107ec/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-09-07","af52a9967a468a93e8825271885592a9","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","prezydent",26451,614,545,"https://aspw.pl/aspw_temp/af52a9967a468a93e8825271885592a9/all_tweets_id.csv;https://aspw.pl/aspw_temp/af52a9967a468a93e8825271885592a9/domains.json;https://aspw.pl/aspw_temp/af52a9967a468a93e8825271885592a9/twitter_links.csv;https://aspw.pl/aspw_temp/af52a9967a468a93e8825271885592a9/meta.csv;https://aspw.pl/aspw_temp/af52a9967a468a93e8825271885592a9/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-11-04","b0a53bd5ae474ab18328e6eafaf90e55","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koronawirus",2284,254,232,"https://aspw.pl/aspw_temp/b0a53bd5ae474ab18328e6eafaf90e55/all_tweets_id.csv;https://aspw.pl/aspw_temp/b0a53bd5ae474ab18328e6eafaf90e55/domains.json;https://aspw.pl/aspw_temp/b0a53bd5ae474ab18328e6eafaf90e55/twitter_links.csv;https://aspw.pl/aspw_temp/b0a53bd5ae474ab18328e6eafaf90e55/meta.csv;https://aspw.pl/aspw_temp/b0a53bd5ae474ab18328e6eafaf90e55/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-05-06","b106076539ad7aa7b4e310caeaa81ea1","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","koalicja",5119,57,56,"https://aspw.pl/aspw_temp/b106076539ad7aa7b4e310caeaa81ea1/all_tweets_id.csv;https://aspw.pl/aspw_temp/b106076539ad7aa7b4e310caeaa81ea1/domains.json;https://aspw.pl/aspw_temp/b106076539ad7aa7b4e310caeaa81ea1/twitter_links.csv;https://aspw.pl/aspw_temp/b106076539ad7aa7b4e310caeaa81ea1/meta.csv;https://aspw.pl/aspw_temp/b106076539ad7aa7b4e310caeaa81ea1/base_index.json"
"Otwarte dane ASPW","Otwarty zbiór identyfikatorów tweetów, adresów URL i metadanych stron.","Archiwum Społeczne Polskiego Webu (ASPW)","2021-07-07","b11a948ce5515f579aba50040e78499c","Archiwum Społeczne Polskiego Webu$Open Data Commons Attribution License (ODC-By)$https://opendatacommons.org/licenses/by/summary/","zbiór danych","text/csv$application/json","Delta",5830,194,180,"https://aspw.pl/aspw_temp/b11a948ce5515f579aba50040e78499c/all_tweets_id.csv;https://aspw.pl/aspw_temp/b11a948ce5515f579aba50040e78499c/domains.json;https://aspw.pl/aspw_temp/b11a948ce5515f579aba50040e78499c/twitter_links.csv;https://aspw.pl/aspw_temp/b11a948ce5515f579aba50040e78499c/meta.csv;https://aspw.pl/aspw_temp/b11a948ce5515f579aba50040e78499c/base_index.json"
